"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 10 11:46:26 CST 2023","Wed May 10 11:46:26 CST 2023","50","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:36:10 CST 2023","Wed May 10 11:36:10 CST 2023","44","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:45:52 CST 2023","Wed May 10 11:45:53 CST 2023","386","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:36:11 CST 2023","Wed May 10 11:36:11 CST 2023","50","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:36:35 CST 2023","Wed May 10 11:36:36 CST 2023","92","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:36:23 CST 2023","Wed May 10 11:36:23 CST 2023","47","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"passed","Wed May 10 11:35:27 CST 2023","Wed May 10 11:35:27 CST 2023","78","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
"passed","Wed May 10 11:40:37 CST 2023","Wed May 10 11:40:40 CST 2023","3178","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:44:28 CST 2023","Wed May 10 11:44:31 CST 2023","3113","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:46:26 CST 2023","Wed May 10 11:46:26 CST 2023","45","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:36:31 CST 2023","Wed May 10 11:36:31 CST 2023","89","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:36:30 CST 2023","Wed May 10 11:36:31 CST 2023","78","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:45:42 CST 2023","Wed May 10 11:45:42 CST 2023","55","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:42:05 CST 2023","Wed May 10 11:42:08 CST 2023","3146","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:18:34 CST 2023","Wed May 10 11:18:35 CST 2023","1163","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标详情",""
"passed","Wed May 10 11:37:08 CST 2023","Wed May 10 11:37:09 CST 2023","48","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:36:11 CST 2023","Wed May 10 11:36:11 CST 2023","54","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:17:56 CST 2023","Wed May 10 11:17:57 CST 2023","1188","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标详情",""
"passed","Wed May 10 11:35:54 CST 2023","Wed May 10 11:35:54 CST 2023","276","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业基本信息与搜索保持一致","校验企业介绍"
"passed","Wed May 10 11:36:08 CST 2023","Wed May 10 11:36:08 CST 2023","42","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:37:01 CST 2023","Wed May 10 11:37:01 CST 2023","81","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:18:10 CST 2023","Wed May 10 11:18:11 CST 2023","1138","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标详情",""
"passed","Wed May 10 11:36:25 CST 2023","Wed May 10 11:36:25 CST 2023","46","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"passed","Wed May 10 11:45:45 CST 2023","Wed May 10 11:45:46 CST 2023","343","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:37:04 CST 2023","Wed May 10 11:37:04 CST 2023","52","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:46:21 CST 2023","Wed May 10 11:46:21 CST 2023","53","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:36:38 CST 2023","Wed May 10 11:36:38 CST 2023","61","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:36:17 CST 2023","Wed May 10 11:36:17 CST 2023","46","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业新闻",""
"passed","Wed May 10 11:37:15 CST 2023","Wed May 10 11:37:15 CST 2023","165","api_test.testcase.test_follow","test_follow","TestFollow","","","跟踪企业",""
"passed","Wed May 10 11:37:13 CST 2023","Wed May 10 11:37:13 CST 2023","52","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"failed","Wed May 10 11:35:29 CST 2023","Wed May 10 11:35:30 CST 2023","65","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
"passed","Wed May 10 11:45:33 CST 2023","Wed May 10 11:45:33 CST 2023","52","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:42:55 CST 2023","Wed May 10 11:42:58 CST 2023","3163","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:36:14 CST 2023","Wed May 10 11:36:14 CST 2023","55","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业新闻",""
"passed","Wed May 10 11:36:02 CST 2023","Wed May 10 11:36:02 CST 2023","47","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Tue May 09 12:48:42 CST 2023","Tue May 09 12:48:42 CST 2023","94","api_test.testcase.test_person","test_person_api","TestPerson","","","标签列表接口和删除接口",""
"passed","Wed May 10 11:36:09 CST 2023","Wed May 10 11:36:09 CST 2023","47","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:45:34 CST 2023","Wed May 10 11:45:34 CST 2023","49","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:36:04 CST 2023","Wed May 10 11:36:05 CST 2023","51","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 11:36:18 CST 2023","Wed May 10 11:36:18 CST 2023","50","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业新闻",""
"passed","Wed May 10 11:46:30 CST 2023","Wed May 10 11:46:30 CST 2023","47","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:37:14 CST 2023","Wed May 10 11:37:14 CST 2023","44","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:40:30 CST 2023","Wed May 10 11:40:34 CST 2023","3108","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:45:47 CST 2023","Wed May 10 11:45:47 CST 2023","47","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:35:40 CST 2023","Wed May 10 11:35:40 CST 2023","259","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业基本信息与搜索保持一致","校验企业介绍"
"passed","Wed May 10 11:40:21 CST 2023","Wed May 10 11:40:24 CST 2023","3238","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:16:01 CST 2023","Wed May 10 11:16:02 CST 2023","1089","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:15:06 CST 2023","Wed May 10 11:15:07 CST 2023","1130","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:36:05 CST 2023","Wed May 10 11:36:05 CST 2023","56","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 11:37:12 CST 2023","Wed May 10 11:37:12 CST 2023","47","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:15:10 CST 2023","Wed May 10 11:15:11 CST 2023","1179","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:36:31 CST 2023","Wed May 10 11:36:31 CST 2023","99","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:46:25 CST 2023","Wed May 10 11:46:25 CST 2023","121","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:18:22 CST 2023","Wed May 10 11:18:23 CST 2023","1135","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标详情",""
"passed","Wed May 10 11:37:11 CST 2023","Wed May 10 11:37:11 CST 2023","54","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:46:25 CST 2023","Wed May 10 11:46:25 CST 2023","63","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:37:06 CST 2023","Wed May 10 11:37:06 CST 2023","50","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:45:31 CST 2023","Wed May 10 11:45:32 CST 2023","48","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:36:02 CST 2023","Wed May 10 11:36:02 CST 2023","45","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 11:36:05 CST 2023","Wed May 10 11:36:05 CST 2023","51","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 11:37:15 CST 2023","Wed May 10 11:37:15 CST 2023","99","api_test.testcase.test_follow","test_follow","TestFollow","","","取消跟踪企业",""
"passed","Wed May 10 11:37:04 CST 2023","Wed May 10 11:37:04 CST 2023","49","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:36:38 CST 2023","Wed May 10 11:36:38 CST 2023","71","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:36:00 CST 2023","Wed May 10 11:36:00 CST 2023","294","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业基本信息与搜索保持一致","校验企业介绍"
"passed","Wed May 10 11:35:29 CST 2023","Wed May 10 11:35:29 CST 2023","67","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
"passed","Wed May 10 11:36:22 CST 2023","Wed May 10 11:36:23 CST 2023","55","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"passed","Wed May 10 11:37:14 CST 2023","Wed May 10 11:37:14 CST 2023","45","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:45:44 CST 2023","Wed May 10 11:45:44 CST 2023","51","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:46:24 CST 2023","Wed May 10 11:46:24 CST 2023","45","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:35:31 CST 2023","Wed May 10 11:35:31 CST 2023","65","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
"passed","Wed May 10 11:35:49 CST 2023","Wed May 10 11:35:49 CST 2023","315","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业基本信息与搜索保持一致","校验企业介绍"
"passed","Wed May 10 11:36:06 CST 2023","Wed May 10 11:36:06 CST 2023","45","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 11:36:25 CST 2023","Wed May 10 11:36:25 CST 2023","46","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"failed","Wed May 10 11:35:25 CST 2023","Wed May 10 11:35:25 CST 2023","64","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
"passed","Wed May 10 11:36:22 CST 2023","Wed May 10 11:36:22 CST 2023","48","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"passed","Wed May 10 11:45:35 CST 2023","Wed May 10 11:45:35 CST 2023","326","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:45:30 CST 2023","Wed May 10 11:45:30 CST 2023","57","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:46:32 CST 2023","Wed May 10 11:46:32 CST 2023","51","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:36:22 CST 2023","Wed May 10 11:36:22 CST 2023","54","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"passed","Wed May 10 11:36:27 CST 2023","Wed May 10 11:36:27 CST 2023","68","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:36:39 CST 2023","Wed May 10 11:36:39 CST 2023","57","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:45:30 CST 2023","Wed May 10 11:45:30 CST 2023","51","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:36:33 CST 2023","Wed May 10 11:36:33 CST 2023","73","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"failed","Wed May 10 11:35:31 CST 2023","Wed May 10 11:35:31 CST 2023","66","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
"passed","Wed May 10 11:36:15 CST 2023","Wed May 10 11:36:15 CST 2023","60","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业新闻",""
"passed","Wed May 10 11:45:56 CST 2023","Wed May 10 11:45:57 CST 2023","338","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:45:41 CST 2023","Wed May 10 11:45:41 CST 2023","342","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:36:21 CST 2023","Wed May 10 11:36:21 CST 2023","51","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"passed","Wed May 10 11:36:33 CST 2023","Wed May 10 11:36:33 CST 2023","67","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:36:01 CST 2023","Wed May 10 11:36:01 CST 2023","54","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 11:36:20 CST 2023","Wed May 10 11:36:20 CST 2023","67","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"passed","Wed May 10 11:46:30 CST 2023","Wed May 10 11:46:30 CST 2023","51","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:36:25 CST 2023","Wed May 10 11:36:25 CST 2023","62","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"passed","Wed May 10 11:36:31 CST 2023","Wed May 10 11:36:32 CST 2023","100","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:35:29 CST 2023","Wed May 10 11:35:29 CST 2023","67","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
"passed","Wed May 10 11:37:11 CST 2023","Wed May 10 11:37:11 CST 2023","43","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:15:29 CST 2023","Wed May 10 11:15:30 CST 2023","1068","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:36:07 CST 2023","Wed May 10 11:36:07 CST 2023","53","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:45:29 CST 2023","Wed May 10 11:45:29 CST 2023","53","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:46:29 CST 2023","Wed May 10 11:46:29 CST 2023","48","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:36:09 CST 2023","Wed May 10 11:36:09 CST 2023","51","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:46:23 CST 2023","Wed May 10 11:46:23 CST 2023","48","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:36:12 CST 2023","Wed May 10 11:36:12 CST 2023","46","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:36:11 CST 2023","Wed May 10 11:36:11 CST 2023","48","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:37:04 CST 2023","Wed May 10 11:37:04 CST 2023","50","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:36:25 CST 2023","Wed May 10 11:36:25 CST 2023","47","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"failed","Wed May 10 11:35:57 CST 2023","Wed May 10 11:35:57 CST 2023","251","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业基本信息与搜索保持一致","校验企业介绍"
"passed","Wed May 10 11:36:10 CST 2023","Wed May 10 11:36:10 CST 2023","43","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:36:15 CST 2023","Wed May 10 11:36:15 CST 2023","79","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业新闻",""
"passed","Wed May 10 11:45:30 CST 2023","Wed May 10 11:45:30 CST 2023","54","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:37:09 CST 2023","Wed May 10 11:37:09 CST 2023","54","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:16:03 CST 2023","Wed May 10 11:16:04 CST 2023","1098","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:46:27 CST 2023","Wed May 10 11:46:27 CST 2023","47","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:37:06 CST 2023","Wed May 10 11:37:06 CST 2023","43","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:35:54 CST 2023","Wed May 10 11:35:54 CST 2023","286","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业基本信息与搜索保持一致","校验企业介绍"
"passed","Wed May 10 11:37:10 CST 2023","Wed May 10 11:37:11 CST 2023","48","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:36:25 CST 2023","Wed May 10 11:36:25 CST 2023","51","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"passed","Wed May 10 11:36:32 CST 2023","Wed May 10 11:36:32 CST 2023","65","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:36:28 CST 2023","Wed May 10 11:36:28 CST 2023","100","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:35:36 CST 2023","Wed May 10 11:35:37 CST 2023","262","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业基本信息与搜索保持一致","校验企业介绍"
"passed","Wed May 10 11:37:10 CST 2023","Wed May 10 11:37:10 CST 2023","49","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:44:57 CST 2023","Wed May 10 11:45:00 CST 2023","3299","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:36:19 CST 2023","Wed May 10 11:36:19 CST 2023","48","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业新闻",""
"passed","Wed May 10 11:45:32 CST 2023","Wed May 10 11:45:32 CST 2023","48","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:36:02 CST 2023","Wed May 10 11:36:02 CST 2023","48","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 11:37:05 CST 2023","Wed May 10 11:37:05 CST 2023","52","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:36:27 CST 2023","Wed May 10 11:36:27 CST 2023","76","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:17:28 CST 2023","Wed May 10 11:17:29 CST 2023","1159","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标详情",""
"passed","Wed May 10 11:36:26 CST 2023","Wed May 10 11:36:26 CST 2023","79","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:36:07 CST 2023","Wed May 10 11:36:07 CST 2023","49","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 11:37:04 CST 2023","Wed May 10 11:37:05 CST 2023","47","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:37:06 CST 2023","Wed May 10 11:37:06 CST 2023","51","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:46:22 CST 2023","Wed May 10 11:46:22 CST 2023","44","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:36:04 CST 2023","Wed May 10 11:36:04 CST 2023","51","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"failed","Wed May 10 11:35:24 CST 2023","Wed May 10 11:35:25 CST 2023","59","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
"passed","Wed May 10 11:45:34 CST 2023","Wed May 10 11:45:34 CST 2023","49","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:37:05 CST 2023","Wed May 10 11:37:05 CST 2023","44","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:36:39 CST 2023","Wed May 10 11:36:40 CST 2023","430","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:46:25 CST 2023","Wed May 10 11:46:25 CST 2023","46","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:45:34 CST 2023","Wed May 10 11:45:34 CST 2023","54","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:36:28 CST 2023","Wed May 10 11:36:28 CST 2023","96","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:45:31 CST 2023","Wed May 10 11:45:31 CST 2023","50","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:16:41 CST 2023","Wed May 10 11:16:42 CST 2023","1221","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:36:03 CST 2023","Wed May 10 11:36:03 CST 2023","47","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 11:42:46 CST 2023","Wed May 10 11:42:49 CST 2023","3158","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:15:26 CST 2023","Wed May 10 11:15:27 CST 2023","1178","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:46:22 CST 2023","Wed May 10 11:46:22 CST 2023","49","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:43:43 CST 2023","Wed May 10 11:43:46 CST 2023","3311","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:37:11 CST 2023","Wed May 10 11:37:11 CST 2023","49","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:17:18 CST 2023","Wed May 10 11:17:19 CST 2023","1170","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标详情",""
"passed","Wed May 10 11:17:14 CST 2023","Wed May 10 11:17:15 CST 2023","1148","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标详情",""
"passed","Wed May 10 10:56:32 CST 2023","Wed May 10 10:56:32 CST 2023","46","api_test.testcase.test_bid","test_bid_api","TestBid","","","取消收藏标讯",""
"passed","Wed May 10 11:37:03 CST 2023","Wed May 10 11:37:03 CST 2023","414","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:16:00 CST 2023","Wed May 10 11:16:01 CST 2023","1104","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:16:43 CST 2023","Wed May 10 11:16:44 CST 2023","1068","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:15:42 CST 2023","Wed May 10 11:15:43 CST 2023","1080","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:46:21 CST 2023","Wed May 10 11:46:21 CST 2023","48","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:46:13 CST 2023","Wed May 10 11:46:14 CST 2023","400","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:36:20 CST 2023","Wed May 10 11:36:20 CST 2023","52","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"passed","Wed May 10 11:45:31 CST 2023","Wed May 10 11:45:31 CST 2023","62","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:35:56 CST 2023","Wed May 10 11:35:56 CST 2023","295","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业基本信息与搜索保持一致","校验企业介绍"
"failed","Wed May 10 11:10:56 CST 2023","Wed May 10 11:11:32 CST 2023","35205","api_test.testcase.test_bid_project","test_bid","Test_Bid_DbCheck","","","test_db_bid_invite_company_name_length",""
"passed","Wed May 10 11:15:37 CST 2023","Wed May 10 11:15:38 CST 2023","1186","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:45:31 CST 2023","Wed May 10 11:45:31 CST 2023","57","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
